神戸大学硬式テニス愛好会,【運動系】テニス,https://pbs.twimg.com/profile_images/768274563801112576/l6O1l6SI_400x400.jpg,http://weebee1212.com/sp/dantai/content.php?id=118,http://twitter.com/aikou40th,"",aikohp.jimdm.com
KSC,【運動系】テニス,https://pbs.twimg.com/profile_images/575641187148652544/MC-AMUs__400x400.jpeg,http://weebee1212.com/sp/dantai/content.php?id=119,http://twitter.com/ksc38th,"",kscsports.grupo.jp
軟式テニス同好会 NANDO,【運動系】テニス,https://pbs.twimg.com/profile_images/903190324696072192/2NOV38U5_400x400.jpg,http://weebee1212.com/sp/dantai/content.php?id=120,http://twitter.com/kobe_nando,"",""
BADBOYS,【運動系】バドミントン,https://pbs.twimg.com/profile_images/845974439367868416/PguvRj_c_400x400.jpg,http://weebee1212.com/sp/dantai/content.php?id=121,http://twitter.com/Badboys_kobe_u,"",""
Minton,【運動系】バドミントン,https://www.biber.com/dta/themes/biber/core/assets/images/no-featured-175.jpg,http://weebee1212.com/sp/dantai/content.php?id=122,"","",""
はねっこ,【運動系】バドミントン,https://pbs.twimg.com/profile_images/3427820995/94b966d30e2739f17d1a1fdf494fcbcb_400x400.jpeg,http://weebee1212.com/sp/dantai/content.php?id=123,http://twitter.com/hanekko_kobe,"",""
Espoir,【運動系】卓球,https://pbs.twimg.com/profile_images/751793364412928002/iApgDohU_400x400.jpg,http://weebee1212.com/sp/dantai/content.php?id=124,http://twitter.com/EspoirKU,"",https://espoir-kobe.themedia.jp/
鶴甲剣友会,【運動系】武道・武術・射的,https://pbs.twimg.com/profile_images/505527934728151041/W6EiEyaB_400x400.jpeg,http://weebee1212.com/sp/dantai/content.php?id=125,http://twitter.com/tsurukabutoken,"",http://tsurukeny.web.fc2.com/
神戸大学合氣道サークル,【運動系】武道・武術・射的,https://www.biber.com/dta/themes/biber/core/assets/images/no-featured-175.jpg,http://weebee1212.com/sp/dantai/content.php?id=126,http://twitter.com/kobe.aicir,"",""
東洋拳法　神戸大学支部,【運動系】武道・武術・射的,https://www.biber.com/dta/themes/biber/core/assets/images/no-featured-175.jpg,http://weebee1212.com/sp/dantai/content.php?id=127,"","",shindai-touken.com
杖道同好会,【運動系】武道・武術・射的,https://pbs.twimg.com/profile_images/421235823925686272/DWKCcxHX_400x400.jpeg,http://weebee1212.com/sp/dantai/content.php?id=128,http://twitter.com/kobe_u_jodo,"",http://kobeunijodo.wixsite.com/kobe-unv-jodo-circle
神戸大学スポーツチャンバラ同好会,【運動系】武道・武術・射的,https://pbs.twimg.com/profile_images/606097718251888641/HvI3GepV_400x400.jpg,http://weebee1212.com/sp/dantai/content.php?id=130,http://twitter.com/shindaispochan,"",""
Blue-Oaf,【運動系】マリンスポーツ,https://pbs.twimg.com/profile_images/630604694407151616/8b6Q0fpF_400x400.jpg,http://weebee1212.com/sp/dantai/content.php?id=131,http://twitter.com/blueoaf,"",""
ARCADIA,【運動系】ウィンタースポーツ,https://pbs.twimg.com/profile_images/840176700285583360/9pav0kXf_400x400.jpg,http://weebee1212.com/sp/dantai/content.php?id=132,http://twitter.com/ahhhh_oneone,"",http://arcadia2015snow.web.fc2.com
KNG,【運動系】ウィンタースポーツ,https://pbs.twimg.com/profile_images/841745872127893504/-xyXoI7i_400x400.jpg,http://weebee1212.com/sp/dantai/content.php?id=133,http://twitter.com/kng_tweet,https://www.facebook.com/kng1968,http://kng1968.jimdo.com
KODUCK,【運動系】ウィンタースポーツ,https://pbs.twimg.com/profile_images/854982651974868992/km47xl39_400x400.jpg,http://weebee1212.com/sp/dantai/content.php?id=134,http://twitter.com/kobe_snowboard,"",""
P.F.C.,【運動系】スカイスポーツ,https://pbs.twimg.com/profile_images/838991623895687168/fkfc6zuS_400x400.jpg,http://weebee1212.com/sp/dantai/content.php?id=135,http://twitter.com/2017_pfc,https://www.facebook.com/handaipfc,https://www.pfc-hang-para.com
one-off,【運動系】モータースポーツ,https://pbs.twimg.com/profile_images/2632939582/30e22ddbd2f7124339c4920372050d8a_400x400.png,http://weebee1212.com/sp/dantai/content.php?id=136,http://twitter.com/one_off_,"",""
YCC,【運動系】アウトドア,https://pbs.twimg.com/profile_images/3249766928/89ccec64da49316242509a5b8867e19c_400x400.png,http://weebee1212.com/sp/dantai/content.php?id=137,http://twitter.com/ycc1974,"",http://kobeycc.jimdo.com/
道草,【文化系】旅行・探訪,https://pbs.twimg.com/profile_images/1884215769/c61d25b8_400x400,http://weebee1212.com/sp/dantai/content.php?id=138,http://twitter.com/michikusakunn,"",""
ROCK O,【運動系】アウトドア,https://pbs.twimg.com/profile_images/708125504516165633/4SyOXMeu_400x400.jpg,http://weebee1212.com/sp/dantai/content.php?id=139,http://twitter.com/climbing_kobe,"",""
神戸大学オリエンテーリングクラブ,【運動系】アウトドア,https://pbs.twimg.com/profile_images/576200702508175360/Pe0DOcRg_400x400.jpeg,http://weebee1212.com/sp/dantai/content.php?id=141,http://twitter.com/KobeUnivOLK,"",http://kobeunivolk.web.fc2.com/
Dance Crew JETTER,【運動系】ダンス・よさこい,https://pbs.twimg.com/profile_images/1952029155/jetter_400x400.png,http://weebee1212.com/sp/dantai/content.php?id=142,http://twitter.com/DanceCrewJETTER,"",""
コピーダンスサークルEtoile,【運動系】ダンス・よさこい,https://pbs.twimg.com/profile_images/451589663396864000/o-IWpoQ7_400x400.jpeg,http://weebee1212.com/sp/dantai/content.php?id=143,http://twitter.com/Kobe_dance,"",""
神戸学生よさこいチーム湊,【運動系】ダンス・よさこい,https://pbs.twimg.com/profile_images/683652250242187265/u8M2WB3-_400x400.jpg,http://weebee1212.com/sp/dantai/content.php?id=144,http://twitter.com/yosakoi_minato,"",""
神戸大学よさこいチーム山美鼓,【運動系】ダンス・よさこい,https://pbs.twimg.com/profile_images/682706460686434305/Oxk_6sGg_400x400.jpg,http://weebee1212.com/sp/dantai/content.php?id=145,http://twitter.com/YamabikoYosakoi,"",""
Dutch Days',【運動系】その他,https://pbs.twimg.com/profile_images/821424714765586432/HrO-m_6D_400x400.jpg,http://weebee1212.com/sp/dantai/content.php?id=146,http://twitter.com/dutch_days_2017,"",https://dutchdays.jimdo.com
Chalipro!,【文化系】その他,https://pbs.twimg.com/profile_images/552788475120873474/T588dDsj_400x400.jpeg,http://weebee1212.com/sp/dantai/content.php?id=147,http://twitter.com/Chali_Pro2013,https://www.facebook.com/flashmob.chalipro,http://gocharlieluckyboy.wixsite.com/chalipro
BEE  FREE,【運動系】マイナースポーツ,https://pbs.twimg.com/profile_images/531445733824528384/KrRNtB1H_400x400.jpeg,http://weebee1212.com/sp/dantai/content.php?id=148,http://twitter.com/ku_ultimate,"",""
らく〜ん,【運動系】マイナースポーツ,https://pbs.twimg.com/profile_images/378800000454565952/5040280e44708bd16a56e264114cc29f_400x400.jpeg,http://weebee1212.com/sp/dantai/content.php?id=149,http://twitter.com/kobe_myspo,"",""
Lafamille,【運動系】オールラウンド,https://pbs.twimg.com/profile_images/701568356965445632/OfIKkJpO_400x400.jpg,http://weebee1212.com/sp/dantai/content.php?id=150,http://twitter.com/LaFamille2016,"",""
LASH!!!!,【運動系】オールラウンド,https://www.biber.com/dta/themes/biber/core/assets/images/no-featured-175.jpg,http://weebee1212.com/sp/dantai/content.php?id=151,http://twitter.com/lash_2016,"",""
sports circle 101,【運動系】オールラウンド,https://pbs.twimg.com/profile_images/714056576135462912/W8L95eWu_400x400.jpg,http://weebee1212.com/sp/dantai/content.php?id=152,http://twitter.com/101shinkan,"",""
VARIOUS,【運動系】オールラウンド,https://pbs.twimg.com/profile_images/619891027655000065/wKPnPtSY_400x400.jpg,http://weebee1212.com/sp/dantai/content.php?id=153,http://twitter.com/vvvariousss,"",""
Zig☆Zag,【運動系】オールラウンド,https://pbs.twimg.com/profile_images/579346494051880960/ZO9H6OQq_400x400.jpg,http://weebee1212.com/sp/dantai/content.php?id=154,http://twitter.com/kobe_zigzag,"",""
神戸大学サバイバルゲームサークル,【文化系】ホビー,https://pbs.twimg.com/profile_images/532363454309355521/PnN7uHo7_400x400.jpeg,http://weebee1212.com/sp/dantai/content.php?id=155,http://twitter.com/kobe_survival,"",""
神戸大学ラケットボールクラブ,【運動系】マイナースポーツ,https://pbs.twimg.com/profile_images/848493435094876161/3nNjp5p__400x400.jpg,http://weebee1212.com/sp/dantai/content.php?id=156,http://twitter.com/koberacquet2017,"",""
FreeBeat,【文化系】音楽,https://pbs.twimg.com/profile_images/2043808233/icon4_400x400.gif,http://weebee1212.com/sp/dantai/content.php?id=157,http://twitter.com/kobe_freebeat,"",http://freebeat555.wixsite.com/freebeat
神戸大学 軽音サークルMMC,【文化系】音楽,https://pbs.twimg.com/profile_images/847859109516894208/wihU6E-s_400x400.jpg,http://weebee1212.com/sp/dantai/content.php?id=158,http://twitter.com/Kobe_MMC,https://www.facebook.com/MMC-710335499063264,http://mmc-kobe.jimdo.com/
SoundS,【文化系】音楽,https://www.biber.com/dta/themes/biber/core/assets/images/no-featured-175.jpg,http://weebee1212.com/sp/dantai/content.php?id=159,"","",""
軽音サークル楽音,【文化系】音楽,https://pbs.twimg.com/profile_images/803255541896081408/-NhR1PdF_400x400.jpg,http://weebee1212.com/sp/dantai/content.php?id=160,http://twitter.com/rakuon_2017,"",https://rakuon16.wixsite.com/rakuon
神戸大学Arpeggio,【文化系】音楽,https://pbs.twimg.com/profile_images/925678951128633345/mJZif3V5_400x400.jpg,http://weebee1212.com/sp/dantai/content.php?id=161,http://twitter.com/Arpeggio_guitar,"",arpeggio-kobe.jimdo.com
ブルーグラスサークル,【文化系】音楽,https://pbs.twimg.com/profile_images/617528164177174536/KyYwT3gm_400x400.jpg,http://weebee1212.com/sp/dantai/content.php?id=162,http://twitter.com/kobe_bluegrass,"",http://kobe-u-bluegrass.jimdo.com/
神戸大学GhannaGhanna,【文化系】音楽,https://pbs.twimg.com/profile_images/835520837688012800/cBGaG-oi_400x400.jpg,http://weebee1212.com/sp/dantai/content.php?id=163,http://twitter.com/shinkan_19th,"",http://ghanna2hp.wix.com/ghannaghanna
神戸大学DTM作曲同好会 音見鶏,【文化系】音楽,https://pbs.twimg.com/profile_images/417957187957166080/m1BdGSP7_400x400.png,http://weebee1212.com/sp/dantai/content.php?id=164,http://twitter.com/KobeDtm,"",http://www.otomidori.at-ninja.jp/
神戸大学演劇研究会はちの巣座,【文化系】パフォーマンス,https://www.biber.com/dta/themes/biber/core/assets/images/no-featured-175.jpg,http://weebee1212.com/sp/dantai/content.php?id=165,http://twitter.com/hachi_shinkan,"",""
神戸大学ジャグリングサークルJUG六,【文化系】パフォーマンス,https://pbs.twimg.com/profile_images/378800000729672566/84fd83094b1468a05720627aa33685f0_400x400.png,http://weebee1212.com/sp/dantai/content.php?id=166,http://twitter.com/jug6_kobeuniv,"",http://cookiso862.wixsite.com/jug6hp
神戸大学マジックサークル Tricky-Trickers,【文化系】パフォーマンス,https://pbs.twimg.com/profile_images/378800000747191670/3c3cdb9c8779f0b341030f660405d1ef_400x400.png,http://weebee1212.com/sp/dantai/content.php?id=167,http://twitter.com/tricky_trickers,"",trickytrickerskobeuniv.web.fc2.com
神大モダン・ドンチキ,【文化系】音楽,https://pbs.twimg.com/profile_images/750198108710023168/yw-0rGj8_400x400.jpg,http://weebee1212.com/sp/dantai/content.php?id=168,http://twitter.com/modan_dontiki,"",http://modandontiki.jugem.jp
神戸大学競技かるた会,【文化系】文化,https://pbs.twimg.com/profile_images/506820589105868801/AILI42-F_400x400.jpeg,http://weebee1212.com/sp/dantai/content.php?id=170,http://twitter.com/kobekaruta,"",http://www.geocities.co.jp/CollegeLife/1929/
神戸大学書道研究会,【文化系】文化,https://pbs.twimg.com/profile_images/883178968257638400/IsbRpnhL_400x400.jpg,http://weebee1212.com/sp/dantai/content.php?id=171,http://twitter.com/kobeshoken2013,"",http://kobeunisyoken.web.fc2.com/index.html
韓国文化研究会,【文化系】ホビー,https://pbs.twimg.com/profile_images/487163938706952194/gHVKiQOA_400x400.jpeg,http://weebee1212.com/sp/dantai/content.php?id=174,http://twitter.com/kobekanbunken,"",http://plaza.rakuten.co.jp/kanbunken/
徳島県人会（京阪神大学連）,【文化系】その他,https://pbs.twimg.com/profile_images/583857500727844864/MhE9AkZx_400x400.jpg,http://weebee1212.com/sp/dantai/content.php?id=176,http://twitter.com/awakeihanshin,"",""
神戸大学鉄道研究会,【文化系】ホビー,https://pbs.twimg.com/profile_images/582958329380532224/U1sRnKGg_400x400.jpg,http://weebee1212.com/sp/dantai/content.php?id=177,http://twitter.com/tetsuken_kobe,"",""
模型サークル★麒麟★,【文化系】ホビー,https://pbs.twimg.com/profile_images/577255759785807872/QXpsS_wx_400x400.jpeg,http://weebee1212.com/sp/dantai/content.php?id=178,http://twitter.com/kobemodeling,"",http://kirinmodeler.wix.com/kirinmodeling
Truss,【文化系】国際,https://pbs.twimg.com/profile_images/838624891729403905/LDyxOj8l_400x400.jpg,http://weebee1212.com/sp/dantai/content.php?id=179,http://twitter.com/Trusshinkan17,https://www.facebook.com/kobeu.truss,http://truss-newhp.jimdo.com/
アイセック神戸大学委員会,【文化系】国際,https://pbs.twimg.com/profile_images/830725375348989952/25m_yQvx_400x400.jpg,http://weebee1212.com/sp/dantai/content.php?id=180,http://twitter.com/AIESEC_Kobe,"",http://www.aiesec.jp/
日本模擬国連神戸研究会,【文化系】国際,https://pbs.twimg.com/profile_images/437154585384189953/P533VhGQ_400x400.jpeg,http://weebee1212.com/sp/dantai/content.php?id=181,http://twitter.com/JMUN_KOBE,https://www.facebook.com/munkobe,http://www.kansai-mun.org/kobe/
神戸大学アストロノミア,【文化系】科学・工学・数学,https://pbs.twimg.com/profile_images/574574931347812352/77OqheBp_400x400.jpeg,http://weebee1212.com/sp/dantai/content.php?id=184,http://twitter.com/KOBE_science,"",""
神戸大学宇宙工学研究会『アカツキ』,【文化系】科学・工学・数学,https://pbs.twimg.com/profile_images/3531255692/fc1da0d578f68b66c8418702a880d7ab_400x400.jpeg,http://weebee1212.com/sp/dantai/content.php?id=185,http://twitter.com/kobe_space,https://www.facebook.com/akatsuki.aerospace.engineering.kobeuniversity,""
ロボット研究会六甲おろし,【文化系】科学・工学・数学,https://pbs.twimg.com/profile_images/631511825750736896/CPtqUq--_400x400.png,http://weebee1212.com/sp/dantai/content.php?id=186,http://twitter.com/_Rokko_Oroshi_,"",http://rokko-oroshi.xrea.jp/
あーち居場所づくり,【文化系】ボランティア,https://www.biber.com/dta/themes/biber/core/assets/images/no-featured-175.jpg,http://weebee1212.com/sp/dantai/content.php?id=187,"","",http://www2.kobe-u.ac.jp/~zda/arch-prep.html
神戸大学総合ボランティアセンター生田川・八雲児童館セクション,【文化系】ボランティア,https://pbs.twimg.com/profile_images/678548121467486208/clVg2RxD_400x400.jpg,http://weebee1212.com/sp/dantai/content.php?id=188,http://twitter.com/ikuyagu1995,"",""
神戸大学総合ボランティアセンター障害者セクション,【文化系】ボランティア,https://www.biber.com/dta/themes/biber/core/assets/images/no-featured-175.jpg,http://weebee1212.com/sp/dantai/content.php?id=189,"","",""
住之江児童館セクション,【文化系】ボランティア,https://www.biber.com/dta/themes/biber/core/assets/images/no-featured-175.jpg,http://weebee1212.com/sp/dantai/content.php?id=190,"","",""
STUDY FOR TWO 神戸大学支部,【文化系】ボランティア,https://pbs.twimg.com/profile_images/2219589117/sfttwitter_400x400.jpg,http://weebee1212.com/sp/dantai/content.php?id=192,http://twitter.com/study42kobe,"",""
Table For Two神戸大学プロジェクト,【文化系】ボランティア,https://www.biber.com/dta/themes/biber/core/assets/images/no-featured-175.jpg,http://weebee1212.com/sp/dantai/content.php?id=193,"","",""
学生流むらづくりプロジェクト木の家,【文化系】ボランティア,https://pbs.twimg.com/profile_images/559707898725421060/dDw1QVG2_400x400.jpeg,http://weebee1212.com/sp/dantai/content.php?id=194,http://twitter.com/kinoieproject,https://www.facebook.com/kinoieproject,kinoieproject.jimdo.com
水道筋まちづくりプロジェクト,【文化系】ボランティア,https://pbs.twimg.com/profile_images/453043763225436160/S_jRqZZo_400x400.jpeg,http://weebee1212.com/sp/dantai/content.php?id=196,http://twitter.com/suipuro,"",""
灘地域活動センター(N.A.C.）,【文化系】ボランティア,https://www.biber.com/dta/themes/biber/core/assets/images/no-featured-175.jpg,http://weebee1212.com/sp/dantai/content.php?id=197,"","",http://blog.goo.ne.jp/nacdayo
灘チャレンジ実行委員会,【文化系】大学祭・イベント,https://pbs.twimg.com/profile_images/859789122302599168/du_yh36j_400x400.jpg,http://weebee1212.com/sp/dantai/content.php?id=198,http://twitter.com/Ncha_2017,https://www.facebook.com/nadachallenge,http://nadachallenge.wixsite.com/nadachallenge
地域密着型サークルにしき恋,【文化系】ボランティア,https://pbs.twimg.com/profile_images/3205232734/fc49a5546c82cb729f0897f349c72c81_400x400.png,http://weebee1212.com/sp/dantai/content.php?id=199,http://twitter.com/nishikikoi2013,https://www.facebook.com/Nishikikoi.sasayama,http://home.kobe-u.com/nishikikoi/index.html
KOBE足湯隊,【文化系】ボランティア,https://www.biber.com/dta/themes/biber/core/assets/images/no-featured-175.jpg,http://weebee1212.com/sp/dantai/content.php?id=200,"",https://www.facebook.com/kobe.ashiyu,""
神戸大学総合ボランティアセンター,【文化系】ボランティア,https://pbs.twimg.com/profile_images/702376073711984640/pz82hS25_400x400.jpg,http://weebee1212.com/sp/dantai/content.php?id=201,http://twitter.com/kuvc1995,"",http://kuvcsince1995.web.fc2.com
神戸大学東北ボランティアバスプロジェクト,【文化系】ボランティア,https://pbs.twimg.com/profile_images/420373135163019264/uGEG0olv_400x400.jpeg,http://weebee1212.com/sp/dantai/content.php?id=202,http://twitter.com/borabasu1,https://www.facebook.com/ku.tohoku,http://s.ameblo.jp/ku-tono/
ぺんぺん草,【文化系】ボランティア,https://www.biber.com/dta/themes/biber/core/assets/images/no-featured-175.jpg,http://weebee1212.com/sp/dantai/content.php?id=204,http://twitter.com/Pen_Pepepen,"",""
神戸遠足倶楽部くるり,【文化系】旅行・探訪,https://pbs.twimg.com/profile_images/3423440198/d0c266c5d03ff18b693dc43326bcb95f_400x400.jpeg,http://weebee1212.com/sp/dantai/content.php?id=206,http://twitter.com/kururi_ensoku,"",""
古寺探訪同好会,【文化系】旅行・探訪,https://www.biber.com/dta/themes/biber/core/assets/images/no-featured-175.jpg,http://weebee1212.com/sp/dantai/content.php?id=207,"","",http://www.geocities.jp/kobekojitan/contents/gallery.html
釣りChuu!,【運動系】アウトドア,https://pbs.twimg.com/profile_images/801320259739406337/XqE1lW3d_400x400.jpg,http://weebee1212.com/sp/dantai/content.php?id=208,http://twitter.com/CoiyoOsakana,"",http://kufc.blog.fc2.com
神戸大学服飾団体sheep,【文化系】アート・ファッション・カメラ,https://pbs.twimg.com/profile_images/797977094936399872/6zXKSTSQ_400x400.jpg,http://weebee1212.com/sp/dantai/content.php?id=210,http://twitter.com/kobe_sheep,"",""
Tifosi,【文化系】スポーツ観戦,https://pbs.twimg.com/profile_images/455167529464238080/Bdliezjl_400x400.jpeg,http://weebee1212.com/sp/dantai/content.php?id=214,http://twitter.com/tifosi_west,https://www.facebook.com/tifosifootwest,http://tifosi-football.jimdo.com
鯉友会,【文化系】スポーツ観戦,https://www.biber.com/dta/themes/biber/core/assets/images/no-featured-175.jpg,http://weebee1212.com/sp/dantai/content.php?id=215,http://twitter.com/ku_carp_fan,"",""
神戸大学ポケモンサークルもらいび,【文化系】ホビー,https://pbs.twimg.com/profile_images/499463179362004992/26MmbD_D_400x400.jpeg,http://weebee1212.com/sp/dantai/content.php?id=217,http://twitter.com/ku_pokemon,"",http://kupkmnmoraibi.blog.fc2.com
神戸ボードゲームの会,【文化系】ホビー,https://pbs.twimg.com/profile_images/2751044870/270ddfc561f19a94e5226757ea2de8d1_400x400.jpeg,http://weebee1212.com/sp/dantai/content.php?id=218,http://twitter.com/kobe_boardgame,"",""
神戸大学ニュースネット委員会,【文化系】マスコミ・フリーペーパー,https://pbs.twimg.com/profile_images/1250305204/__________400x400.jpg,http://weebee1212.com/sp/dantai/content.php?id=220,http://twitter.com/newsnet_kobe_u,https://www.facebook.com/newsnet.kobe.u,http://www.unn-news.com/newsnet/
FM神大,【文化系】文化,https://pbs.twimg.com/profile_images/565700256596525056/RqI-WjWN_400x400.jpeg,http://weebee1212.com/sp/dantai/content.php?id=221,http://twitter.com/FMshindai,https://www.facebook.com/fm.shindai,http://fmshindai.jimdo.com/
神戸大学放送委員会(KUBC),【文化系】その他,https://pbs.twimg.com/profile_images/745533197086134272/MD1ujl7V_400x400.jpg,http://weebee1212.com/sp/dantai/content.php?id=222,http://twitter.com/kobe_kubc,https://www.facebook.com/kobe.kubc,http://home.kobe-u.com/kubc
神戸大学広告研究会AdTAS,【文化系】マスコミ・フリーペーパー,https://pbs.twimg.com/profile_images/879260231116529664/Z_ye1Bhp_400x400.jpg,http://weebee1212.com/sp/dantai/content.php?id=223,http://twitter.com/_adtas_,"",https://adtas.themedia.jp/
thREAD,【文化系】マスコミ・フリーペーパー,https://pbs.twimg.com/profile_images/926692327543803904/aNBXY0ou_400x400.jpg,http://weebee1212.com/sp/dantai/content.php?id=224,http://twitter.com/_threaders_,https://www.facebook.com/thREAD.freepaper,https://threaderskobeu.wixsite.com/home
神大サクセス,【文化系】大学祭・イベント,https://pbs.twimg.com/profile_images/674700318530138112/wDHMUlJR_400x400.jpg,http://weebee1212.com/sp/dantai/content.php?id=226,http://twitter.com/shindai2015,"",""
神戸大学生協学生委員会GI,【文化系】その他,https://pbs.twimg.com/profile_images/378800000598984031/d2c95239210ca793f11b0c50479c0231_400x400.jpeg,http://weebee1212.com/sp/dantai/content.php?id=227,http://twitter.com/kobeuniv_gi,"",変更中なので追って連絡します。
ベルカン,【文化系】大学祭・イベント,https://pbs.twimg.com/profile_images/915800997842186240/Y4M6Z01M_400x400.jpg,http://weebee1212.com/sp/dantai/content.php?id=228,http://twitter.com/belcoun,https://www.facebook.com/KOBE.BEL,http://belcounpr.wixsite.com/bel-official
六甲祭実行委員会,【文化系】大学祭・イベント,https://pbs.twimg.com/profile_images/378800000046682781/1072a6954ab82ef7e2301df11c71727b_400x400.png,http://weebee1212.com/sp/dantai/content.php?id=229,http://twitter.com/rokkosai,https://www.facebook.com/神戸大学六甲祭実行委員会,http://home.kobe-u.com/rokkosai/
C.C.,【文化系】音楽,https://pbs.twimg.com/profile_images/717362353034006529/8u133a0x_400x400.jpg,http://weebee1212.com/sp/dantai/content.php?id=231,http://twitter.com/hokenCC,"",""
小児科病棟ボランティアOpen Future Club,【文化系】ボランティア,https://www.biber.com/dta/themes/biber/core/assets/images/no-featured-175.jpg,http://weebee1212.com/sp/dantai/content.php?id=232,"","",""
海事科学部軟式野球同好会,【運動系】野球・ソフトボール,https://www.biber.com/dta/themes/biber/core/assets/images/no-featured-175.jpg,http://weebee1212.com/sp/dantai/content.php?id=233,"","",""
深江祭実行委員会,【文化系】大学祭・イベント,"",http://weebee1212.com/sp/dantai/content.php?id=235,http://twitter.com/fukkafukka_chan,"",""
神戸大学KooBee,【文化系】マスコミ・フリーペーパー,https://pbs.twimg.com/profile_images/824234727078924288/ETyGQoHP_400x400.jpg,http://weebee1212.com/sp/dantai/content.php?id=236,http://twitter.com/koobee_kobe_u,https://www.facebook.com/KooBee.kobe.u,http://weebee1212.com/about/index.php
神戸大学家庭教師会ファイト,【文化系】その他,https://pbs.twimg.com/profile_images/745448841768382465/tQ0qBA6Y_400x400.jpg,http://weebee1212.com/sp/dantai/content.php?id=240,http://twitter.com/ku_katekyo,"",http://fight-katekyo.main.jp/
神戸大学ラブライ部！,【文化系】ホビー,https://pbs.twimg.com/profile_images/716491682913525760/5RB_eu5J_400x400.jpg,http://weebee1212.com/sp/dantai/content.php?id=252,http://twitter.com/ku_lovelive,"",""
二代目ウホウホゴリラパンツ,【運動系】マイナースポーツ,https://pbs.twimg.com/profile_images/841681681580933120/MQXf92OO_400x400.jpg,http://weebee1212.com/sp/dantai/content.php?id=264,http://twitter.com/2_uhogori,"",""
学生団体POMB,【文化系】科学・工学・数学,https://pbs.twimg.com/profile_images/2588176295/logo_400x400.jpg,http://weebee1212.com/sp/dantai/content.php?id=265,http://twitter.com/POMB_official,https://www.facebook.com/pomb.official,http://pomb.org/
神戸大学持続的災害支援プロジェクトKonti,【文化系】ボランティア,https://pbs.twimg.com/profile_images/930757240423817216/6iawM7Ar_400x400.jpg,http://weebee1212.com/sp/dantai/content.php?id=266,http://twitter.com/kobekonti,https://www.facebook.com/kobekonti,""
Choice!!!,【文化系】大学祭・イベント,https://pbs.twimg.com/profile_images/743326892774686720/82paVHA2_400x400.jpg,http://weebee1212.com/sp/dantai/content.php?id=268,http://twitter.com/kobe_choice,https://www.facebook.com/choice.kobe,""
FORTEK,【文化系】科学・工学・数学,https://pbs.twimg.com/profile_images/3569072973/1e31f37dcfa61ef70cb46f445651ec7a_400x400.png,http://weebee1212.com/sp/dantai/content.php?id=271,http://twitter.com/fortek_10,https://www.facebook.com/FORTEKKobe-University-Formula-Student-Team-159010044164011,""
神戸大学自転車競技サークル,【運動系】その他,https://pbs.twimg.com/profile_images/853968483805036544/p60hPHgR_400x400.jpg,http://weebee1212.com/sp/dantai/content.php?id=272,http://twitter.com/kobe_u_roadrace,"",""
Social Campus,【文化系】その他,https://www.biber.com/dta/themes/biber/core/assets/images/no-featured-175.jpg,http://weebee1212.com/sp/dantai/content.php?id=273,"","",""
​KOBE幻夜祭実行委員会,【文化系】大学祭・イベント,https://www.biber.com/dta/themes/biber/core/assets/images/no-featured-175.jpg,http://weebee1212.com/sp/dantai/content.php?id=279,http://twitter.com/‎KOBEcrossN,https://www.facebook.com/KOBE-Cross-N-856947847729237,http://kobecrossn.wixsite.com/kobe-cross-n
神戸大学ポーカーサークル,【文化系】ホビー,https://pbs.twimg.com/profile_images/698827980382973952/69WMP7ws_400x400.jpg,http://weebee1212.com/sp/dantai/content.php?id=290,http://twitter.com/kobeunivpoker,"",http://kobeunivpoker.wixsite.com/kobe-univ-poker
児童文学研究会,【文化系】その他,https://pbs.twimg.com/profile_images/433906651284787201/ydJXLAtY_400x400.jpeg,http://weebee1212.com/sp/dantai/content.php?id=294,http://twitter.com/KU_dbn,"",http://home.kobe-u.com/doubun/
神戸大学MONTBLANC,【運動系】オールラウンド,https://pbs.twimg.com/profile_images/853632832505208833/9g92-YJb_400x400.jpg,http://weebee1212.com/sp/dantai/content.php?id=296,http://twitter.com/montblanc_KU,"",""
神戸大学宝生流能楽部,【文化系】文化,https://pbs.twimg.com/profile_images/758511118838923264/D1rIZw-J_400x400.jpg,http://weebee1212.com/sp/dantai/content.php?id=297,http://twitter.com/KobeHosho,"",""
WalKobe,【文化系】ボランティア,https://pbs.twimg.com/profile_images/785877367075901441/D0qqWXe6_400x400.jpg,http://weebee1212.com/sp/dantai/content.php?id=299,http://twitter.com/kobe_4u,https://www.facebook.com/WalKobe-1646257292320282,""
Mega Chupa,【文化系】国際,https://www.biber.com/dta/themes/biber/core/assets/images/no-featured-175.jpg,http://weebee1212.com/sp/dantai/content.php?id=302,"","",""
AGLOC,【文化系】国際,https://www.biber.com/dta/themes/biber/core/assets/images/no-featured-175.jpg,http://weebee1212.com/sp/dantai/content.php?id=303,"",https://www.facebook.com/AGLOC.kobe,""
医学部空手道部,【運動系】武道・武術・射的,https://pbs.twimg.com/profile_images/873892773849481216/Ajuyd-m-_400x400.jpg,http://weebee1212.com/sp/dantai/content.php?id=306,http://twitter.com/kobemedjarate,"",""
医学部男子バレーボール部,【運動系】バレーボール,https://pbs.twimg.com/profile_images/719059780342419456/Ca3s0TWl_400x400.jpg,http://weebee1212.com/sp/dantai/content.php?id=307,http://twitter.com/kobemedvolley,https://www.facebook.com/kobemedvolleyballclub,""
